Home Team,Away Team,Date,Time,Game Week,Home Score,Away Score
11,3,15/09/2023,04:52,37,2,3
15,9,15/09/2023,04:52,37,3,0
13,16,15/09/2023,04:52,37,2,0
8,19,15/09/2023,04:52,37,3,2
21,7,15/09/2023,04:52,37,1,1
12,1,15/09/2023,04:52,37,0,2
2,5,15/09/2023,04:52,37,2,0
1,8,15/09/2023,07:24,37,0,1
21,7,15/09/2023,07:24,37,0,1
9,10,15/09/2023,07:24,37,0,0
2,18,15/09/2023,07:24,37,2,1
19,16,15/09/2023,07:24,37,2,1
13,22,15/09/2023,07:24,37,2,1
3,17,15/09/2023,07:24,37,2,0
20,14,15/09/2023,07:24,37,3,0
12,11,15/09/2023,07:24,37,0,1
5,15,15/09/2023,07:24,37,1,2
19,8,15/09/2023,09:56,37,0,2
3,22,15/09/2023,09:56,37,2,1
11,7,15/09/2023,09:56,37,0,0
2,5,15/09/2023,09:56,37,3,2
16,1,15/09/2023,09:56,37,0,4
15,10,15/09/2023,09:56,37,4,0
14,20,15/09/2023,09:56,37,2,2
12,13,15/09/2023,09:56,37,3,1
17,9,15/09/2023,09:56,37,2,0
21,18,15/09/2023,09:56,37,1,3
16,12,15/09/2023,12:28,37,1,1
21,11,15/09/2023,12:28,37,3,1
3,7,15/09/2023,12:28,37,4,0
2,22,15/09/2023,12:28,37,1,1
10,14,15/09/2023,12:28,37,1,0
9,1,15/09/2023,12:28,37,3,2
18,13,15/09/2023,12:28,37,2,0
20,5,15/09/2023,12:28,37,1,1
8,19,15/09/2023,12:28,37,2,1
17,15,15/09/2023,12:28,37,0,2
15,3,15/09/2023,15:00,37,0,1
7,14,15/09/2023,15:00,37,2,1
20,1,15/09/2023,15:00,37,0,1
11,8,15/09/2023,15:00,37,1,2
19,12,15/09/2023,15:00,37,2,2
21,9,15/09/2023,15:00,37,0,0
17,18,15/09/2023,15:00,37,0,2
22,10,15/09/2023,15:00,37,2,2
13,5,15/09/2023,15:00,37,1,0
2,16,15/09/2023,15:00,37,1,3
14,16,15/09/2023,17:32,37,1,1
9,22,15/09/2023,17:32,37,2,3
10,1,15/09/2023,17:32,37,0,3
5,15,15/09/2023,17:32,37,0,3
3,8,15/09/2023,17:32,37,3,1
11,12,15/09/2023,17:32,37,2,0
20,21,15/09/2023,17:32,37,0,0
7,17,15/09/2023,17:32,37,3,3
13,2,15/09/2023,17:32,37,1,1
18,19,15/09/2023,17:32,37,0,4
12,14,15/09/2023,20:04,37,1,1
11,1,15/09/2023,20:04,37,3,1
17,5,15/09/2023,20:04,37,1,0
19,20,15/09/2023,20:04,37,2,0
18,16,15/09/2023,20:04,37,2,2
10,21,15/09/2023,20:04,37,4,0
15,9,15/09/2023,20:04,37,2,0
22,2,15/09/2023,20:04,37,2,1
3,8,15/09/2023,20:04,37,1,2
13,7,15/09/2023,20:04,37,3,1
13,2,15/09/2023,22:36,37,0,0
11,15,15/09/2023,22:36,37,1,2
7,14,15/09/2023,22:36,37,1,0
18,20,15/09/2023,22:36,37,1,3
17,16,15/09/2023,22:36,37,0,1
22,10,15/09/2023,22:36,37,1,2
5,1,15/09/2023,22:36,37,1,1
12,9,15/09/2023,22:36,37,3,0
3,19,15/09/2023,22:36,37,1,1
8,21,15/09/2023,22:36,37,2,1
11,16,15/09/2023,02:24,38,2,0
14,10,15/09/2023,02:24,38,3,1
7,8,15/09/2023,02:24,38,0,3
13,9,15/09/2023,02:24,38,1,1
18,15,15/09/2023,02:24,38,3,0
3,5,15/09/2023,02:24,38,1,1
2,22,15/09/2023,02:24,38,1,3
12,20,15/09/2023,02:24,38,3,0
17,19,15/09/2023,02:24,38,2,1
1,21,15/09/2023,02:24,38,0,1
5,15,15/09/2023,04:56,38,1,3
9,17,15/09/2023,04:56,38,1,1
1,22,15/09/2023,04:56,38,4,1
14,13,15/09/2023,04:56,38,1,0
16,8,15/09/2023,04:56,38,0,6
12,21,15/09/2023,04:56,38,1,0
19,11,15/09/2023,04:56,38,3,3
20,18,15/09/2023,04:56,38,1,1
10,3,15/09/2023,04:56,38,0,2
7,2,15/09/2023,04:56,38,0,0
16,9,15/09/2023,07:28,38,1,1
18,3,15/09/2023,07:28,38,1,0
7,13,15/09/2023,07:28,38,3,0
11,5,15/09/2023,07:28,38,1,0
22,2,15/09/2023,07:28,38,1,2
14,12,15/09/2023,07:28,38,2,1
8,19,15/09/2023,07:28,38,4,0
10,20,15/09/2023,07:28,38,2,1
17,15,15/09/2023,07:28,38,0,4
1,21,15/09/2023,07:28,38,0,1
20,10,15/09/2023,10:00,38,0,0
22,16,15/09/2023,10:00,38,1,0
5,17,15/09/2023,10:00,38,0,1
13,15,15/09/2023,10:00,38,0,1
8,21,15/09/2023,10:00,38,2,1
1,12,15/09/2023,10:00,38,0,1
18,3,15/09/2023,10:00,38,1,0
19,11,15/09/2023,10:00,38,2,1
7,2,15/09/2023,10:00,38,2,2
9,14,15/09/2023,10:00,38,0,5
12,9,15/09/2023,12:32,38,1,1
13,3,15/09/2023,12:32,38,2,1
19,18,15/09/2023,12:32,38,0,2
22,10,15/09/2023,12:32,38,4,1
7,14,15/09/2023,12:32,38,3,3
17,20,15/09/2023,12:32,38,3,3
5,8,15/09/2023,12:32,38,2,4
11,16,15/09/2023,12:32,38,3,1
15,21,15/09/2023,12:32,38,2,1
1,2,15/09/2023,12:32,38,2,0
16,13,15/09/2023,15:04,38,0,1
1,19,15/09/2023,15:04,38,1,0
3,11,15/09/2023,15:04,38,2,1
5,22,15/09/2023,15:04,38,1,1
18,15,15/09/2023,15:04,38,1,0
12,21,15/09/2023,15:04,38,4,1
14,20,15/09/2023,15:04,38,2,1
9,8,15/09/2023,15:04,38,0,2
2,7,15/09/2023,15:04,38,1,0
10,17,15/09/2023,15:04,38,1,1
15,10,15/09/2023,17:36,38,1,2
3,11,15/09/2023,17:36,38,1,4
2,20,15/09/2023,17:36,38,1,1
17,5,15/09/2023,17:36,38,0,0
21,14,15/09/2023,17:36,38,2,0
19,7,15/09/2023,17:36,38,1,1
12,13,15/09/2023,17:36,38,1,1
8,9,15/09/2023,17:36,38,2,1
16,1,15/09/2023,17:36,38,1,3
22,18,15/09/2023,17:36,38,1,1
14,1,15/09/2023,20:08,38,1,0
7,3,15/09/2023,20:08,38,2,2
5,22,15/09/2023,20:08,38,1,1
9,13,15/09/2023,20:08,38,0,3
2,15,15/09/2023,20:08,38,1,2
21,12,15/09/2023,20:08,38,0,1
17,18,15/09/2023,20:08,38,2,1
20,10,15/09/2023,20:08,38,1,5
16,19,15/09/2023,20:08,38,1,5
8,11,15/09/2023,20:08,38,1,0
9,15,15/09/2023,22:40,38,0,4
19,8,15/09/2023,22:40,38,0,0
21,5,15/09/2023,22:40,38,2,2
22,3,15/09/2023,22:40,38,0,2
1,12,15/09/2023,22:40,38,1,2
20,7,15/09/2023,22:40,38,1,1
16,13,15/09/2023,22:40,38,2,0
10,18,15/09/2023,22:40,38,0,0
14,17,15/09/2023,22:40,38,2,0
2,11,15/09/2023,22:40,38,1,2
19,10,16/09/2023,23:56,37,3,1
8,16,16/09/2023,23:56,37,0,0
18,21,16/09/2023,23:56,37,0,1
20,13,16/09/2023,23:56,37,0,0
12,14,16/09/2023,23:56,37,2,0
2,22,16/09/2023,23:56,37,1,0
17,11,16/09/2023,23:56,37,1,0
9,15,16/09/2023,23:56,37,1,3
3,1,16/09/2023,23:56,37,3,0
7,5,16/09/2023,23:56,37,0,1
11,7,16/09/2023,23:52,36,0,2
16,20,16/09/2023,23:52,36,1,1
14,9,16/09/2023,23:52,36,1,1
13,5,16/09/2023,23:52,36,0,0
10,2,16/09/2023,23:52,36,1,2
1,8,16/09/2023,23:52,36,1,0
22,3,16/09/2023,23:52,36,0,2
15,18,16/09/2023,23:52,36,1,3
12,19,16/09/2023,23:52,36,1,2
21,17,16/09/2023,23:52,36,1,2
20,1,16/09/2023,23:48,35,1,4
18,14,16/09/2023,23:48,35,2,0
9,19,16/09/2023,23:48,35,5,1
16,13,16/09/2023,23:48,35,1,0
7,21,16/09/2023,23:48,35,1,2
5,11,16/09/2023,23:48,35,1,4
8,22,16/09/2023,23:48,35,1,1
17,15,16/09/2023,23:48,35,1,2
3,10,16/09/2023,23:48,35,0,0
2,12,16/09/2023,23:48,35,1,1
9,2,16/09/2023,23:44,34,1,0
13,11,16/09/2023,23:44,34,1,4
1,16,16/09/2023,23:44,34,2,1
15,7,16/09/2023,23:44,34,3,1
10,8,16/09/2023,23:44,34,0,0
21,5,16/09/2023,23:44,34,1,1
12,3,16/09/2023,23:44,34,0,1
22,20,16/09/2023,23:44,34,1,0
14,17,16/09/2023,23:44,34,1,2
19,18,16/09/2023,23:44,34,1,2
17,19,16/09/2023,23:40,33,0,1
18,2,16/09/2023,23:40,33,2,1
1,13,16/09/2023,23:40,33,0,1
16,22,16/09/2023,23:40,33,2,0
7,14,16/09/2023,23:40,33,2,1
20,10,16/09/2023,23:40,33,1,2
3,9,16/09/2023,23:40,33,1,0
8,12,16/09/2023,23:40,33,3,1
5,15,16/09/2023,23:40,33,1,3
11,21,16/09/2023,23:40,33,0,0
13,21,16/09/2023,23:36,32,4,1
19,7,16/09/2023,23:36,32,0,2
15,11,16/09/2023,23:36,32,4,1
2,17,16/09/2023,23:36,32,0,1
14,5,16/09/2023,23:36,32,0,0
18,3,16/09/2023,23:36,32,3,1
22,1,16/09/2023,23:36,32,1,0
10,16,16/09/2023,23:36,32,1,1
9,8,16/09/2023,23:36,32,3,2
12,20,16/09/2023,23:36,32,3,0
8,18,16/09/2023,23:32,31,0,0
1,10,16/09/2023,23:32,31,4,1
5,19,16/09/2023,23:32,31,1,2
21,15,16/09/2023,23:32,31,0,1
11,14,16/09/2023,23:32,31,4,0
7,2,16/09/2023,23:32,31,1,0
16,12,16/09/2023,23:32,31,1,0
22,13,16/09/2023,23:32,31,1,1
20,9,16/09/2023,23:32,31,1,0
17,3,16/09/2023,23:32,31,2,2
2,5,16/09/2023,23:28,30,1,2
12,1,16/09/2023,23:28,30,3,2
19,11,16/09/2023,23:28,30,1,1
10,22,16/09/2023,23:28,30,1,0
3,7,16/09/2023,23:28,30,2,0
17,8,16/09/2023,23:28,30,0,2
9,16,16/09/2023,23:28,30,0,0
13,15,16/09/2023,23:28,30,1,1
14,21,16/09/2023,23:28,30,1,1
18,20,16/09/2023,23:28,30,1,1
21,19,16/09/2023,23:24,29,1,4
16,18,16/09/2023,23:24,29,3,1
22,12,16/09/2023,23:24,29,2,0
15,14,16/09/2023,23:24,29,2,1
20,17,16/09/2023,23:24,29,1,1
1,9,16/09/2023,23:24,29,1,1
5,3,16/09/2023,23:24,29,0,1
11,2,16/09/2023,23:24,29,3,0
7,8,16/09/2023,23:24,29,1,2
10,13,16/09/2023,23:24,29,2,0
17,16,16/09/2023,23:20,28,1,1
18,1,16/09/2023,23:20,28,0,0
2,21,16/09/2023,23:20,28,2,1
13,14,16/09/2023,23:20,28,5,0
3,11,16/09/2023,23:20,28,2,2
9,22,16/09/2023,23:20,28,1,1
7,20,16/09/2023,23:20,28,4,1
19,15,16/09/2023,23:20,28,3,2
8,5,16/09/2023,23:20,28,3,1
12,10,16/09/2023,23:20,28,0,2
14,19,16/09/2023,23:16,27,1,3
15,2,16/09/2023,23:16,27,2,1
1,17,16/09/2023,23:16,27,3,2
10,9,16/09/2023,23:16,27,1,0
11,8,16/09/2023,23:16,27,2,2
16,7,16/09/2023,23:16,27,0,1
12,13,16/09/2023,23:16,27,1,0
21,3,16/09/2023,23:16,27,0,1
22,18,16/09/2023,23:16,27,0,3
5,20,16/09/2023,23:16,27,1,2
5,16,16/09/2023,23:12,26,3,0
20,11,16/09/2023,23:12,26,1,3
8,21,16/09/2023,23:12,26,1,2
9,12,16/09/2023,23:12,26,1,1
7,1,16/09/2023,23:12,26,1,2
2,14,16/09/2023,23:12,26,0,0
18,10,16/09/2023,23:12,26,0,3
17,22,16/09/2023,23:12,26,2,0
13,19,16/09/2023,23:12,26,1,1
3,15,16/09/2023,23:12,26,2,1
11,16,16/09/2023,23:08,25,1,1
1,5,16/09/2023,23:08,25,1,0
19,2,16/09/2023,23:08,25,2,0
22,7,16/09/2023,23:08,25,0,2
21,20,16/09/2023,23:08,25,3,3
15,8,16/09/2023,23:08,25,2,0
9,13,16/09/2023,23:08,25,2,1
14,3,16/09/2023,23:08,25,0,2
12,18,16/09/2023,23:08,25,4,1
10,17,16/09/2023,23:08,25,2,0
17,12,16/09/2023,23:04,24,0,5
16,21,16/09/2023,23:04,24,2,0
18,9,16/09/2023,23:04,24,0,1
13,2,16/09/2023,23:04,24,1,0
3,19,16/09/2023,23:04,24,1,1
8,14,16/09/2023,23:04,24,1,1
7,10,16/09/2023,23:04,24,0,0
5,22,16/09/2023,23:04,24,2,1
11,1,16/09/2023,23:04,24,2,0
20,15,16/09/2023,23:04,24,1,2
2,3,16/09/2023,23:00,23,2,2
18,13,16/09/2023,23:00,23,3,1
12,7,16/09/2023,23:00,23,1,1
9,17,16/09/2023,23:00,23,1,0
19,8,16/09/2023,23:00,23,2,1
10,5,16/09/2023,23:00,23,3,1
14,20,16/09/2023,23:00,23,1,1
21,1,16/09/2023,23:00,23,0,3
15,16,16/09/2023,23:00,23,0,0
22,11,16/09/2023,23:00,23,0,0
17,18,16/09/2023,22:56,22,1,1
20,19,16/09/2023,22:56,22,1,5
7,9,16/09/2023,22:56,22,1,1
8,2,16/09/2023,22:56,22,1,0
21,22,16/09/2023,22:56,22,3,3
16,14,16/09/2023,22:56,22,0,0
5,12,16/09/2023,22:56,22,0,1
13,3,16/09/2023,22:56,22,0,1
11,10,16/09/2023,22:56,22,1,0
1,15,16/09/2023,22:56,22,2,2
10,21,16/09/2023,22:52,21,3,2
2,20,16/09/2023,22:52,21,1,0
15,22,16/09/2023,22:52,21,1,0
18,7,16/09/2023,22:52,21,2,1
12,11,16/09/2023,22:52,21,3,2
9,5,16/09/2023,22:52,21,1,0
3,8,16/09/2023,22:52,21,1,1
17,13,16/09/2023,22:52,21,2,0
14,1,16/09/2023,22:52,21,2,1
19,16,16/09/2023,22:52,21,3,0
17,5,16/09/2023,22:44,19,3,1
7,13,16/09/2023,22:44,19,2,2
12,15,16/09/2023,22:44,19,1,1
9,21,16/09/2023,22:44,19,0,1
8,20,16/09/2023,22:44,19,2,2
2,1,16/09/2023,22:44,19,0,0
3,16,16/09/2023,22:44,19,2,0
18,11,16/09/2023,22:44,19,2,3
14,10,16/09/2023,22:44,19,3,0
19,22,16/09/2023,22:44,19,1,1
21,18,16/09/2023,22:40,18,3,1
11,17,16/09/2023,22:40,18,2,2
16,8,16/09/2023,22:40,18,0,1
14,12,16/09/2023,22:40,18,0,1
22,2,16/09/2023,22:40,18,2,1
15,9,16/09/2023,22:40,18,3,1
10,19,16/09/2023,22:40,18,1,2
1,3,16/09/2023,22:40,18,1,2
13,20,16/09/2023,22:40,18,1,0
5,7,16/09/2023,22:40,18,0,0
20,16,16/09/2023,22:36,17,2,0
9,14,16/09/2023,22:36,17,3,3
17,21,16/09/2023,22:36,17,2,0
7,11,16/09/2023,22:36,17,1,2
3,22,16/09/2023,22:36,17,3,1
8,1,16/09/2023,22:36,17,1,1
2,10,16/09/2023,22:36,17,2,2
18,15,16/09/2023,22:36,17,1,1
19,12,16/09/2023,22:36,17,2,1
5,13,16/09/2023,22:36,17,0,1
10,3,16/09/2023,22:32,16,1,0
21,7,16/09/2023,22:32,16,0,1
12,2,16/09/2023,22:32,16,5,1
1,20,16/09/2023,22:32,16,3,1
22,8,16/09/2023,22:32,16,0,1
13,16,16/09/2023,22:32,16,0,0
19,9,16/09/2023,22:32,16,2,0
11,5,16/09/2023,22:32,16,1,1
14,18,16/09/2023,22:32,16,1,3
15,17,16/09/2023,22:32,16,1,0
17,14,16/09/2023,22:28,15,1,1
